cs_br_concentration,pb_br2_concentration,temperature,oa_concentration,oam_concentration,reaction_time,solvent_type,supersaturation,nucleation_rate,growth_rate,solvent_effect,phase_label,prob_3d,prob_0d,prob_2d,prob_mixed,prob_failed,bandgap,plqy,emission_peak,particle_size,emission_fwhm,size_distribution_width,lifetime,stability_score,phase_purity,sample_id,dataset_version
0.7662663590503512,0.8706447537950824,193.2033036020752,1.3219259021439407,0.0,50.096719453279036,0,0.183724724618333,48894940.70483502,2.4963483467122463,1.2,0,0.7557813705462895,0.0,0.046757264729141594,0.12586754636863803,0.07159381835593107,2.249226550882418,0.9782657453546985,547.4881140502873,19.677495545930217,19.9589054951039,0.27237476716980474,5.744481630381497,0.8104794384933579,0.8974883571575211,0,1.0
1.7784746879824433,0.8258892222663383,160.57268743152943,0.0,0.0,51.857446177494985,2,0.36709748244741863,270523184.59455615,58.945829305930715,0.5,1,0.09811244734391475,0.19885679432490067,0.0,0.5583948327857083,0.14463592554547636,3.8574234652308266,0.15366250321513905,319.0963163435529,8.716328865079191,24.177694581270348,0.2198646241965777,6.967009234316043,0.5917301284857247,0.923450018735004,1,1.0
0.735065198955514,0.7806647704863849,130.16934355371862,0.0,0.0,23.00410431780732,0,0.12918370460805706,45404321.811998665,16.81575802666828,1.2,3,0.723863080804107,0.0,0.010867051314285718,0.18282668902055008,0.08244317886105716,2.6062805750871396,0.42248006775508257,476.82764358920616,16.441948841801974,17.087432020458188,0.3152552286030924,6.004811686825686,0.7536306478787049,0.6392348183905896,2,1.0
2.9619814917649623,1.0377897217792813,173.97739372551735,0.8999635893461971,0.4022141975472622,23.116834379454325,4,0.8008607145331166,1126003550.2939951,9.936804102446812,0.9,0,0.4192615577554289,0.25523318689089397,0.0,0.266965339117523,0.058539916236154003,2.1778817299633166,1.0,567.518922552168,21.00324884082008,19.508321698704535,0.4533836867013445,8.48381562975732,0.873572439715014,0.8867718092820074,3,1.0
1.4293558380956215,0.31899143953619463,166.97215513361854,0.3635151465756887,0.0,45.65691574942403,1,0.11627524071306036,25457962.267531384,4.188585351303006,1.0,0,0.5445678050680598,0.2818822549407604,0.0,0.14934737399803572,0.02420256599314397,2.3555674396142003,0.9739886336409712,528.8006817854733,20.64980813647716,28.065787504794418,0.20197998266539632,15.420426009727583,0.862779934554021,0.8145104365545109,4,1.0
2.817482164591359,0.6053956000772136,151.0752988457415,0.7507248971914771,0.9666593390072754,18.40914337824228,3,0.41326707423441356,377007443.45782906,3.4354015787909207,0.8,3,0.5007648737516851,0.325601682750351,0.0,0.14591328243842444,0.0277201610595394,2.658538594949562,0.43576675508356233,459.25726682310255,18.819886891228432,27.763613028287082,0.22896093313666477,6.990194679665823,0.7481336205789055,0.5736836051444998,5,1.0
1.21914246476723,0.7674090880765962,157.9888606932187,0.3364512858231719,0.756238586767037,7.9085507872598875,0,0.23189126324807582,110772477.4374524,3.0717320006843423,1.2,0,0.48957875415589186,0.05219408180895308,0.0,0.3449108177895302,0.11331634624562481,2.2053808896586458,0.9211838101313756,571.9055086162443,13.973019453580076,24.70986066296137,0.23084811361547963,9.684640223162326,1.0,0.9726695878608969,6,1.0
1.7730129376983794,1.9204158701949923,132.09038906863404,1.476120601691737,1.3557440332205783,16.194591564194425,1,0.7719592115893573,1590477160.4832964,3.4779365796676296,1.0,0,0.6632152254814937,0.0,0.01400747823862189,0.23113292887510278,0.09164436740478149,2.357153541977124,1.0,515.1423699279628,17.730165057708895,21.012088936452095,0.21042939053736034,15.620992184662773,0.7300193476525489,0.9316668439274076,7,1.0
1.7210410332063788,0.6989915281386924,125.2263862423648,0.0,1.410385378751857,23.853339166510718,0,0.26585533500293396,202040983.71963328,2.204212470143376,1.2,1,0.27216952396193744,0.43797771246818173,0.0,0.22524988331565496,0.06460288025422595,3.9332316638064553,0.3913295513469446,328.869684714979,9.693477668392532,22.589847137746204,0.22555301580795153,5.358821684141052,0.6937785052046037,0.956218757084325,8,1.0
1.5154809872775765,1.1491519494613505,172.7832652146775,0.04909579528567037,0.0,4.0800778661107975,0,0.4520942964514395,363136471.78746563,52.39204001437034,1.2,3,0.6851748161876693,0.0,0.0,0.22445315440235783,0.09037202940997292,2.767775552447329,0.3340729782368984,437.11931888049935,13.649179862544177,21.853191493226962,0.24844792215722036,6.388898766097418,0.7249562257769054,0.43667463566228526,9,1.0
